дата;wiki id;page id;имя;профессия;ссылка
1900-01-01;Q47086730;48140582;Юлиан Шубелер;варшавский ксилограф;https://ru.wikipedia.org/wiki/Юлиан_Шубелер
1900-01-01;Q47489846;48533244;Файбышев, Александр Николаевич;;https://ru.wikipedia.org/wiki/Файбышев,_Александр_Николаевич
1900-01-01;Q48893101;49908763;Рогозин, Исаак Иосифович;;https://ru.wikipedia.org/wiki/Рогозин,_Исаак_Иосифович
1900-01-01;Q51670614;52584750;Максим Сергеевич Платонов;;https://ru.wikipedia.org/wiki/Максим_Сергеевич_Платонов
1900-01-01;Q54405297;54636988;Гайдамака, Ксения Фёдоровна;депутат Верховного Совета УССР;https://ru.wikipedia.org/wiki/Гайдамака,_Ксения_Фёдоровна
1900-01-01;Q55978564;55928618;Самуэль Грингауз;;https://ru.wikipedia.org/wiki/Самуэль_Грингауз
1900-01-01;Q60834096;60689288;Умаров, Мирсаид;;https://ru.wikipedia.org/wiki/Умаров,_Мирсаид
1900-01-01;Q62712615;62509986;Абдуллаев, Гуламмахмуд;;https://ru.wikipedia.org/wiki/Абдуллаев,_Гуламмахмуд
1900-01-01;Q63861145;63571747;Консоло, Джузеппе;Italian jurist (19th century);https://ru.wikipedia.org/wiki/Консоло,_Джузеппе
1900-01-01;Q70249268;69907265;Мухин, Александр Васильевич;;https://ru.wikipedia.org/wiki/Мухин,_Александр_Васильевич
1900-01-02;Q211197;206903;Клоц, Юзеф;Polish footballer (1900-1941);https://ru.wikipedia.org/wiki/Клоц,_Юзеф
1900-01-02;Q11451041;12590537;Ясуда, Микита;Japanese politician and lawyer;https://ru.wikipedia.org/wiki/Ясуда,_Микита
1900-01-02;Q668993;629944;Хейнс, Уильям;American actor, interior designer (1900-1973);https://ru.wikipedia.org/wiki/Хейнс,_Уильям
1900-01-02;Q9382638;9488679;Влодзимеж Грабовский;Polish officer;https://ru.wikipedia.org/wiki/Влодзимеж_Грабовский
1900-01-02;Q1360287;1299869;Штайнинг, Эрнст;German wrestler;https://ru.wikipedia.org/wiki/Штайнинг,_Эрнст
1900-01-02;Q5344412;5111494;Эдвард МакНалли;American politician;https://ru.wikipedia.org/wiki/Эдвард_МакНалли
1900-01-02;Q27165595;28999807;Сиката, Хироси;Japanese economist;https://ru.wikipedia.org/wiki/Сиката,_Хироси
1900-01-02;Q973907;923596;Итами, Мансаку;film director, screenwriter (1900-1946);https://ru.wikipedia.org/wiki/Итами,_Мансаку
1900-01-02;Q1137411;1084184;Сили, Сибил;American actress;https://ru.wikipedia.org/wiki/Сили,_Сибил
1900-01-02;Q11435017;12573821;Оосаки, Сиро;;https://ru.wikipedia.org/wiki/Оосаки,_Сиро
1900-01-02;Q722287;679071;Альбин Даль;Association footballer (1900-1980);https://ru.wikipedia.org/wiki/Альбин_Даль
1900-01-02;Q4426161;4227107;Сове, Борис Иванович;;https://ru.wikipedia.org/wiki/Сове,_Борис_Иванович
1900-01-03;Q694448;654193;Арно Паульсен;немецкий актёр;https://ru.wikipedia.org/wiki/Арно_Паульсен
1900-01-03;Q3108039;2970008;Гобийо, Марсель;French racing cyclist;https://ru.wikipedia.org/wiki/Гобийо,_Марсель
1900-01-03;Q1138157;1084910;Морис Жобер;французский кинокомпозитор;https://ru.wikipedia.org/wiki/Морис_Жобер
1900-01-03;Q85797040;85072068;Осимото, Эйдзи;Japanese actor;https://ru.wikipedia.org/wiki/Осимото,_Эйдзи
1900-01-03;Q15061328;16726813;Чичерин, Алексей Владимирович;literary scholar (1899/1900-1989);https://ru.wikipedia.org/wiki/Чичерин,_Алексей_Владимирович
1900-01-03;Q447847;422535;Арзнер, Дороти;American film director and film editor;https://ru.wikipedia.org/wiki/Арзнер,_Дороти
1900-01-03;Q1813133;1744233;Хустед, Эрик;field hockey player;https://ru.wikipedia.org/wiki/Хустед,_Эрик
1900-01-03;Q4289767;4100354;Мельман, Мариан;Polish actor;https://ru.wikipedia.org/wiki/Мельман,_Мариан
1900-01-03;Q7341345;7248197;Роберт Эдейр;British television actor (1900-1954);https://ru.wikipedia.org/wiki/Роберт_Эдейр
