дата;wiki id;page id;имя;профессия;ссылка
1921-03-15;Q11634491;12774945;Кайтани, Яоко;Japanese ballet dancer and choreographer;https://ru.wikipedia.org/wiki/Кайтани,_Яоко
1921-03-15;Q17426731;19023165;Жамков, Алексей Иванович;;https://ru.wikipedia.org/wiki/Жамков,_Алексей_Иванович
1921-03-15;Q6152242;5946869;Джейн Фриман;British actress (1921-2017);https://ru.wikipedia.org/wiki/Джейн_Фриман
1921-03-15;Q60446912;60319285;Нёцли, Ханс;швейцарский велогонщик;https://ru.wikipedia.org/wiki/Нёцли,_Ханс
1921-03-16;Q565848;532539;Энн Трутт;американский скульптор;https://ru.wikipedia.org/wiki/Энн_Трутт
1921-03-16;Q3436183;3273548;Робер Роллис;French actor;https://ru.wikipedia.org/wiki/Робер_Роллис
1921-03-16;Q4886481;4667574;Бенджамин Смит;American golfer, born 1921;https://ru.wikipedia.org/wiki/Бенджамин_Смит
1921-03-16;Q5294731;5063473;Дональд Кендалл;American businessman;https://ru.wikipedia.org/wiki/Дональд_Кендалл
1921-03-16;Q29584524;31230281;Ясинский, Леонид Васильевич;;https://ru.wikipedia.org/wiki/Ясинский,_Леонид_Васильевич
1921-03-16;Q65153236;64793408;Евтушенко, Василий Иванович;;https://ru.wikipedia.org/wiki/Евтушенко,_Василий_Иванович
1921-03-16;Q11577174;12717117;Табата, Кэнсукэ;Japanese politician;https://ru.wikipedia.org/wiki/Табата,_Кэнсукэ
1921-03-16;Q15077997;16741285;Дронов, Иван Семёнович;;https://ru.wikipedia.org/wiki/Дронов,_Иван_Семёнович
1921-03-16;Q4798331;4585008;Артур Купер;English footballer (1921-2008);https://ru.wikipedia.org/wiki/Артур_Купер
1921-03-16;Q15077461;16740887;Падалко, Борис Михайлович;;https://ru.wikipedia.org/wiki/Падалко,_Борис_Михайлович
1921-03-16;Q15437596;17082052;Николай Лупан;Moldovan journalist;https://ru.wikipedia.org/wiki/Николай_Лупан
1921-03-16;Q4149274;3957518;Григорьев, Герасим Афанасьевич;;https://ru.wikipedia.org/wiki/Григорьев,_Герасим_Афанасьевич
1921-03-17;Q18244772;19773964;Лаванов, Алексей Николаевич;;https://ru.wikipedia.org/wiki/Лаванов,_Алексей_Николаевич
1921-03-17;Q4397828;4200543;Росляков, Василий Петрович;Soviet writer (1921-1991);https://ru.wikipedia.org/wiki/Росляков,_Василий_Петрович
1921-03-17;Q11540041;12679965;Морита, Син;Japanese film producer (1921-1985);https://ru.wikipedia.org/wiki/Морита,_Син
1921-03-17;Q6838211;6690757;Мик Харви;Cricketer, cricket umpire (1921-2016);https://ru.wikipedia.org/wiki/Мик_Харви
1921-03-17;Q17417878;19014381;Берн Каррьер;немецкий психиатр;https://ru.wikipedia.org/wiki/Берн_Каррьер
1921-03-17;Q18277235;19806502;Сальников, Алексей Степанович;;https://ru.wikipedia.org/wiki/Сальников,_Алексей_Степанович
1921-03-17;Q27236905;29056751;Джон Гарви;American musician;https://ru.wikipedia.org/wiki/Джон_Гарви
1921-03-17;Q2602965;2511071;Алоис Индра;Czech member of Czech National Council;https://ru.wikipedia.org/wiki/Алоис_Индра
1921-03-17;Q4195365;4004462;Ибрагимов, Ислам Эюбович;;https://ru.wikipedia.org/wiki/Ибрагимов,_Ислам_Эюбович
1921-03-17;Q449095;423709;Меир Амит;Israeli politician (1921-2009);https://ru.wikipedia.org/wiki/Меир_Амит
1921-03-17;Q4333653;4141691;Олепир, Алексей Иванович;;https://ru.wikipedia.org/wiki/Олепир,_Алексей_Иванович
1921-03-17;Q11598980;12739191;Такэути, Митио;;https://ru.wikipedia.org/wiki/Такэути,_Митио
1921-03-17;Q11570339;12710275;Маки, Ёсико;Japanese actress;https://ru.wikipedia.org/wiki/Маки,_Ёсико
1921-03-17;Q15069116;16733883;Колесников, Алексей Васильевич;;https://ru.wikipedia.org/wiki/Колесников,_Алексей_Васильевич
1921-03-17;Q18275526;19804739;Панчишкина, Клавдия Григорьевна;;https://ru.wikipedia.org/wiki/Панчишкина,_Клавдия_Григорьевна
1921-03-18;Q708818;666656;Гринвуд, Рон;English footballer and manager (1921-2006);https://ru.wikipedia.org/wiki/Гринвуд,_Рон
1921-03-18;Q4189129;3997901;Заюнчковский, Юрий Петрович;;https://ru.wikipedia.org/wiki/Заюнчковский,_Юрий_Петрович
1921-03-18;Q16010527;17628035;Джо Томас;American football coach and executive;https://ru.wikipedia.org/wiki/Джо_Томас
1921-03-18;Q6320421;6127776;Аркуш, Юзеф;Polish film director;https://ru.wikipedia.org/wiki/Аркуш,_Юзеф
1921-03-18;Q17043686;18650852;Якушко, Ольга Филипповна;белорусский географ и лимнолаг, доктор географических наук, профессор;https://ru.wikipedia.org/wiki/Якушко,_Ольга_Филипповна
1921-03-18;Q61457148;61308408;Чубарева, Лидия Архиповна;советский и российский энтомолог, специалист по цитогенетике двукрылых;https://ru.wikipedia.org/wiki/Чубарева,_Лидия_Архиповна
1921-03-18;Q3435776;3273161;Роберт Ломбард;actor from France (1921-2003);https://ru.wikipedia.org/wiki/Роберт_Ломбард
1921-03-18;Q1502949;1440385;Джефри Коплстон;British actor (1921-1999);https://ru.wikipedia.org/wiki/Джефри_Коплстон
1921-03-18;Q15064441;16729284;Белоусова, Мария Игнатьевна;;https://ru.wikipedia.org/wiki/Белоусова,_Мария_Игнатьевна
1921-03-18;Q809525;762428;Варфоломей (Анания);Romanian Orthodox bishop, translator, writer and poet;https://ru.wikipedia.org/wiki/Варфоломей_(Анания)
1921-03-18;Q16133021;17752508;Озер Рабин;израильский поэт;https://ru.wikipedia.org/wiki/Озер_Рабин
1921-03-18;Q61893882;61726274;Бланкарт, Камиль;французский велогонщик;https://ru.wikipedia.org/wiki/Бланкарт,_Камиль
1921-03-19;Q1675722;1609200;Марта Карсон;American musician;https://ru.wikipedia.org/wiki/Марта_Карсон
1921-03-19;Q11557156;12697060;Асада, Такаси;Japanese architect;https://ru.wikipedia.org/wiki/Асада,_Такаси
1921-03-19;Q18236614;19765637;Блажевич, Леонид Антонович;;https://ru.wikipedia.org/wiki/Блажевич,_Леонид_Антонович
1921-03-19;Q612027;576349;Купер, Томас;британский комик;https://ru.wikipedia.org/wiki/Купер,_Томас
1921-03-19;Q11364485;12502507;Накадзима, Хэитаро;;https://ru.wikipedia.org/wiki/Накадзима,_Хэитаро
1921-03-19;Q48956435;49971254;Попов, Евгений Григорьевич;;https://ru.wikipedia.org/wiki/Попов,_Евгений_Григорьевич
1921-03-19;Q55103934;55174342;Ошанин, Евгений Михайлович;;https://ru.wikipedia.org/wiki/Ошанин,_Евгений_Михайлович
1921-03-19;Q1706367;1639643;Чинь Ван Кан, Жозеф-Мари;Vietnamese archbishop;https://ru.wikipedia.org/wiki/Чинь_Ван_Кан,_Жозеф-Мари
1921-03-19;Q15069539;16734251;Коровушкин, Николай Иванович;Soviet test pilot (1921-2003);https://ru.wikipedia.org/wiki/Коровушкин,_Николай_Иванович
1921-03-19;Q274940;265919;Бонджорни, Эмиле;French footballer (1921-1949);https://ru.wikipedia.org/wiki/Бонджорни,_Эмиле
1921-03-19;Q5105811;4879836;Крис Барбер;British businessman;https://ru.wikipedia.org/wiki/Крис_Барбер
1921-03-19;Q7347517;7254784;Роберт МакФеррин;opera singer;https://ru.wikipedia.org/wiki/Роберт_МакФеррин
1921-03-19;Q13134358;14696818;Юхо, Иосиф Александрович;учёный;https://ru.wikipedia.org/wiki/Юхо,_Иосиф_Александрович
1921-03-19;Q4511513;4305927;Се Сидэ;Chinese physicist;https://ru.wikipedia.org/wiki/Се_Сидэ
1921-03-20;Q465715;439245;Альфред Реньи;венгерский математик;https://ru.wikipedia.org/wiki/Альфред_Реньи
1921-03-20;Q3089681;2952854;Усмар Исмаил;Indonesian film director;https://ru.wikipedia.org/wiki/Усмар_Исмаил
1921-03-20;Q4347371;4154351;Пахомов, Пётр Михайлович;;https://ru.wikipedia.org/wiki/Пахомов,_Пётр_Михайлович
1921-03-20;Q5353084;5119733;Примож Рамовш;словенский композитор и органист;https://ru.wikipedia.org/wiki/Примож_Рамовш
1921-03-20;Q4062370;3871235;Абылай Алимбетов;;https://ru.wikipedia.org/wiki/Абылай_Алимбетов
1921-03-20;Q12173443;13389445;Александр Никифорович Якименко;советский и украинский юрист, председатель Верховного суда УССР/Украины (1970-1993);https://ru.wikipedia.org/wiki/Александр_Никифорович_Якименко
1921-03-20;Q16694965;18300248;Сафиуллин, Халяф Гатеевич;Soviet actor (1921-1965);https://ru.wikipedia.org/wiki/Сафиуллин,_Халяф_Гатеевич
1921-03-20;Q20510182;22258266;Сагател Артутюнян;армянский прозаик, переводчик, драматург;https://ru.wikipedia.org/wiki/Сагател_Артутюнян
1921-03-20;Q6212501;6011996;Джо Стефанелли;American artist (1921-2017);https://ru.wikipedia.org/wiki/Джо_Стефанелли
1921-03-20;Q15070903;16735545;Лагунов, Николай Иванович;;https://ru.wikipedia.org/wiki/Лагунов,_Николай_Иванович
1921-03-20;Q740168;696202;Амаду-Махтар М’Боу;генеральный директор ЮНЕСКО (1974—1987);https://ru.wikipedia.org/wiki/Амаду-Махтар_М’Боу
1921-03-20;Q11638132;12778594;Цудзи, Имари;Japanese actress;https://ru.wikipedia.org/wiki/Цудзи,_Имари
1921-03-20;Q16082436;17700007;Пак Чхунь Сик;южнокорейский офицер;https://ru.wikipedia.org/wiki/Пак_Чхунь_Сик
1921-03-21;Q459216;433174;Василий Иосифович Сталин;советский военный лётчик, участник Великой Отечественной войны, генерал-лейтенант авиации. Младший сын Иосифа Виссарионовича Сталина.;https://ru.wikipedia.org/wiki/Василий_Иосифович_Сталин
1921-03-21;Q1313717;1253603;Манолис Хиотис;греческий, музыкант, и певец;https://ru.wikipedia.org/wiki/Манолис_Хиотис
1921-03-21;Q3030888;2897541;Джозеф Саттер;американский инженер;https://ru.wikipedia.org/wiki/Джозеф_Саттер
1921-03-21;Q3656092;3482978;Борис Априлов;Bulgarian writer, playwright;https://ru.wikipedia.org/wiki/Борис_Априлов
1921-03-21;Q4451922;4250694;Тарба, Иван Константинович;советский абхазский поэт и писатель;https://ru.wikipedia.org/wiki/Тарба,_Иван_Константинович
1921-03-21;Q6667132;6499368;Логан Рэмси;American actor (1921-2000);https://ru.wikipedia.org/wiki/Логан_Рэмси
1921-03-21;Q15814965;17443507;Хайнц Шнайдер;German politician;https://ru.wikipedia.org/wiki/Хайнц_Шнайдер
1921-03-21;Q65154316;64794507;Рогов, Евгений Евдокимович;;https://ru.wikipedia.org/wiki/Рогов,_Евгений_Евдокимович
1921-03-21;Q62713625;62510978;Меньшикова, Татьяна Сергеевна;;https://ru.wikipedia.org/wiki/Меньшикова,_Татьяна_Сергеевна
1921-03-21;Q978042;927719;Роза Пинто, Жаир да;Brazilian footballer and manager (1921-2005);https://ru.wikipedia.org/wiki/Роза_Пинто,_Жаир_да
1921-03-21;Q3497199;3330344;Амин аль-Маджадж;Palestinian pediatrician and politician;https://ru.wikipedia.org/wiki/Амин_аль-Маджадж
